k = 13298, real = 0.37771769361338575210, imag = 0.92592080867176995707
k = 13299, real = 0.37807275201238355056, imag = 0.92577588766708696078
k = 13300, real = 0.37842775480876533756, imag = 0.92563083050987282618
k = 13301, real = 0.37878270195032054390, imag = 0.92548563722146148791
k = 13302, real = 0.37913759338484676054, imag = 0.92534030782320653152
k = 13303, real = 0.37949242906015229204, imag = 0.92519484233648063842
k = 13304, real = 0.37984720892405110515, imag = 0.92504924078267758425
k = 13305, real = 0.38020193292436621491, imag = 0.92490350318321079559
k = 13306, real = 0.38055660100892813036, imag = 0.92475762955951412714
k = 13307, real = 0.38091121312557790768, imag = 0.92461161993304008533
k = 13308, real = 0.38126576922216243171, imag = 0.92446547432526260391
k = 13309, real = 0.38162026924653685844, imag = 0.92431919275767537858
k = 13310, real = 0.38197471314656700203, imag = 0.92417277525179120090
k = 13311, real = 0.38232910087012450528, imag = 0.92402622182914384563
k = 13312, real = 0.38268343236509000382, imag = 0.92387953251128662746
k = 13313, real = 0.38303770757935173830, imag = 0.92373270731979340020
k = 13314, real = 0.38339192646080855198, imag = 0.92358574627625666942
k = 13315, real = 0.38374608895736517233, imag = 0.92343864940229025695
k = 13316, real = 0.38410019501693459798, imag = 0.92329141671952785764
k = 13317, real = 0.38445424458744065221, imag = 0.92314404824962192908
k = 13318, real = 0.38480823761681293149, imag = 0.92299654401424624517
k = 13319, real = 0.38516217405298930343, imag = 0.92284890403509434176
k = 13320, real = 0.38551605384391857134, imag = 0.92270112833387873952
k = 13321, real = 0.38586987693755525619, imag = 0.92255321693233283131
k = 13322, real = 0.38622364328186314930, imag = 0.92240516985220988300
k = 13323, real = 0.38657735282481353600, imag = 0.92225698711528314444
k = 13324, real = 0.38693100551438847079, imag = 0.92210866874334518339
k = 13325, real = 0.38728460129857589234, imag = 0.92196021475820910673
k = 13326, real = 0.38763814012537223253, imag = 0.92181162518170833842
k = 13327, real = 0.38799162194278469240, imag = 0.92166290003569484313
k = 13328, real = 0.38834504669882630168, imag = 0.92151403934204190183
k = 13329, real = 0.38869841434151863879, imag = 0.92136504312264266847
k = 13330, real = 0.38905172481889405134, imag = 0.92121591139940883775
k = 13331, real = 0.38940497807899088212, imag = 0.92106664419427364265
k = 13332, real = 0.38975817406985663327, imag = 0.92091724152918941204
k = 13333, real = 0.39011131273954646748, imag = 0.92076770342612890285
k = 13334, real = 0.39046439403612642760, imag = 0.92061802990708396788
k = 13335, real = 0.39081741790766860722, imag = 0.92046822099406711004
k = 13336, real = 0.39117038430225337109, imag = 0.92031827670911081629
k = 13337, real = 0.39152329316797213066, imag = 0.92016819707426644737
k = 13338, real = 0.39187614445292229259, imag = 0.92001798211160656926
k = 13339, real = 0.39222893810521053393, imag = 0.91986763184322284381
k = 13340, real = 0.39258167407295113671, imag = 0.91971714629122747198
k = 13341, real = 0.39293435230426937421, imag = 0.91956652547775152851
k = 13342, real = 0.39328697274729651490, imag = 0.91941576942494696034
k = 13343, real = 0.39363953535017248697, imag = 0.91926487815498547640
k = 13344, real = 0.39399204006104787679, imag = 0.91911385169005788143
k = 13345, real = 0.39434448682807965447, imag = 0.91896269005237563032
k = 13346, real = 0.39469687559943306132, imag = 0.91881139326417027302
k = 13347, real = 0.39504920632328444086, imag = 0.91865996134769201120
k = 13348, real = 0.39540147894781624283, imag = 0.91850839432521225181
k = 13349, real = 0.39575369342122024285, imag = 0.91835669221902160864
k = 13350, real = 0.39610584969169587710, imag = 0.91820485505143112359
k = 13351, real = 0.39645794770745373947, imag = 0.91805288284477049032
k = 13352, real = 0.39680998741671041907, imag = 0.91790077562139038569
k = 13353, real = 0.39716196876769110924, imag = 0.91774853340366147059
k = 13354, real = 0.39751389170863210554, imag = 0.91759615621397294660
k = 13355, real = 0.39786575618777575425, imag = 0.91744364407473522061
k = 13356, real = 0.39821756215337383855, imag = 0.91729099700837779530
k = 13357, real = 0.39856930955368596869, imag = 0.91713821503735082352
k = 13358, real = 0.39892099833698280165, imag = 0.91698529818412299885
k = 13359, real = 0.39927262845154110060, imag = 0.91683224647118388706
k = 13360, real = 0.39962419984564639952, imag = 0.91667905992104281587
k = 13361, real = 0.39997571246759516805, imag = 0.91652573855622820886
k = 13362, real = 0.40032716626569014862, imag = 0.91637228239928913975
k = 13363, real = 0.40067856118824268785, imag = 0.91621869147279444423
k = 13364, real = 0.40102989718357534565, imag = 0.91606496579933183178
k = 13365, real = 0.40138117420001678815, imag = 0.91591110540150988406
k = 13366, real = 0.40173239218590517385, imag = 0.91575711030195672269
k = 13367, real = 0.40208355108958659940, imag = 0.91560298052332034224
k = 13368, real = 0.40243465085941831916, imag = 0.91544871608826783316
k = 13369, real = 0.40278569144376363820, imag = 0.91529431701948704703
k = 13370, real = 0.40313667279099479890, imag = 0.91513978333968548640
k = 13371, real = 0.40348759484949509035, imag = 0.91498511507158941658
k = 13372, real = 0.40383845756765412993, imag = 0.91483031223794619713
k = 13373, real = 0.40418926089387013922, imag = 0.91467537486152261650
k = 13374, real = 0.40454000477655266410, imag = 0.91452030296510455898
k = 13375, real = 0.40489068916411752319, imag = 0.91436509657149855901
k = 13376, real = 0.40524131400499002753, imag = 0.91420975570353057993
k = 13377, real = 0.40559187924760342625, imag = 0.91405428038404668012
k = 13378, real = 0.40594238484040234827, imag = 0.91389867063591179175
k = 13379, real = 0.40629283073183747321, imag = 0.91374292648201138611
k = 13380, real = 0.40664321687036847353, imag = 0.91358704794525102955
k = 13381, real = 0.40699354320446623490, imag = 0.91343103504855482910
k = 13382, real = 0.40734380968260791578, imag = 0.91327488781486776404
k = 13383, real = 0.40769401625328033356, imag = 0.91311860626715413147
k = 13384, real = 0.40804416286497829924, imag = 0.91296219042839832358
k = 13385, real = 0.40839424946620789258, imag = 0.91280564032160360632
k = 13386, real = 0.40874427600548152162, imag = 0.91264895596979389580
k = 13387, real = 0.40909424243132047616, imag = 0.91249213739601287010
k = 13388, real = 0.40944414869225737030, imag = 0.91233518462332285903
k = 13389, real = 0.40979399473683120192, imag = 0.91217809767480717564
k = 13390, real = 0.41014378051358968413, imag = 0.91202087657356856187
k = 13391, real = 0.41049350597109207639, imag = 0.91186352134272863346
k = 13392, real = 0.41084317105790385538, imag = 0.91170603200542987832
k = 13393, real = 0.41119277572260032327, imag = 0.91154840858483388022
k = 13394, real = 0.41154231991376483135, imag = 0.91139065110412254000
k = 13395, real = 0.41189180357999199966, imag = 0.91123275958649629924
k = 13396, real = 0.41224122666988294306, imag = 0.91107473405517624965
k = 13397, real = 0.41259058913204776919, imag = 0.91091657453340357797
k = 13398, real = 0.41293989091510779899, imag = 0.91075828104443767863
k = 13399, real = 0.41328913196769090366, imag = 0.91059985361155892925
k = 13400, real = 0.41363831223843477991, imag = 0.91044129225806713634
k = 13401, real = 0.41398743167598506254, imag = 0.91028259700728186843
k = 13402, real = 0.41433649022899898817, imag = 0.91012376788254167881
k = 13403, real = 0.41468548784614017721, imag = 0.90996480490720554890
k = 13404, real = 0.41503442447608118737, imag = 0.90980570810465244413
k = 13405, real = 0.41538330006750606715, imag = 0.90964647749827964862
k = 13406, real = 0.41573211456910541539, imag = 0.90948711311150542969
k = 13407, real = 0.41608086792957865718, imag = 0.90932761496776759458
k = 13408, real = 0.41642956009763687497, imag = 0.90916798309052249127
k = 13409, real = 0.41677819102199759049, imag = 0.90900821750324745096
k = 13410, real = 0.41712676065138803994, imag = 0.90884831822943901170
k = 13411, real = 0.41747526893454395269, imag = 0.90868828529261358451
k = 13412, real = 0.41782371582021216039, imag = 0.90852811871630623219
k = 13413, real = 0.41817210125714637803, imag = 0.90836781852407277871
k = 13414, real = 0.41852042519410925792, imag = 0.90820738473948892100
k = 13415, real = 0.41886868757987488765, imag = 0.90804681738614845266
k = 13416, real = 0.41921688836322396066, imag = 0.90788611648766626150
k = 13417, real = 0.41956502749294632970, imag = 0.90772528206767666425
k = 13418, real = 0.41991310491784328285, imag = 0.90756431414983274042
k = 13419, real = 0.42026112058672282501, imag = 0.90740321275780810861
k = 13420, real = 0.42060907444840267555, imag = 0.90724197791529581636
k = 13421, real = 0.42095696645170899153, imag = 0.90708060964600867315
k = 13422, real = 0.42130479654547947632, imag = 0.90691910797367814023
k = 13423, real = 0.42165256467855838363, imag = 0.90675747292205655103
k = 13424, real = 0.42200027079979918199, imag = 0.90659570451491555687
k = 13425, real = 0.42234791485806677525, imag = 0.90643380277604557183
k = 13426, real = 0.42269549680223295063, imag = 0.90627176772925766013
k = 13427, real = 0.42304301658117926532, imag = 0.90610959939838187083
k = 13428, real = 0.42339047414379565870, imag = 0.90594729780726868107
k = 13429, real = 0.42373786943898372748, imag = 0.90578486297978655362
k = 13430, real = 0.42408520241565167419, imag = 0.90562229493982515649
k = 13431, real = 0.42443247302271697174, imag = 0.90545959371129347559
k = 13432, real = 0.42477968120910858385, imag = 0.90529675931811892653
k = 13433, real = 0.42512682692376241311, imag = 0.90513379178424968607
k = 13434, real = 0.42547391011562329943, imag = 0.90497069113365347093
k = 13435, real = 0.42582093073364790659, imag = 0.90480745739031676056
k = 13436, real = 0.42616788872679955968, imag = 0.90464409057824624050
k = 13437, real = 0.42651478404405168687, imag = 0.90448059072146813619
k = 13438, real = 0.42686161663438609848, imag = 0.90431695784402854610
k = 13439, real = 0.42720838644679615115, imag = 0.90415319196999177631
k = 13440, real = 0.42755509343028214042, imag = 0.90398929312344333820
k = 13441, real = 0.42790173753385363220, imag = 0.90382526132848761691
k = 13442, real = 0.42824831870653168320, imag = 0.90366109660924809344
k = 13443, real = 0.42859483689734440004, imag = 0.90349679898986845483
k = 13444, real = 0.42894129205532971483, imag = 0.90333236849451170603
k = 13445, real = 0.42928768412953427491, imag = 0.90316780514736083596
k = 13446, real = 0.42963401306901627397, imag = 0.90300310897261715226
k = 13447, real = 0.42998027882284078904, imag = 0.90283827999450272372
k = 13448, real = 0.43032648134008216756, imag = 0.90267331823725904805
k = 13449, real = 0.43067262056982663632, imag = 0.90250822372514594161
k = 13450, real = 0.43101869646116708346, imag = 0.90234299648244420400
k = 13451, real = 0.43136470896320583401, imag = 0.90217763653345384167
k = 13452, real = 0.43171065802505698139, imag = 0.90201214390249329078
k = 13453, real = 0.43205654359584144686, imag = 0.90184651861390185967
k = 13454, real = 0.43240236562469036574, imag = 0.90168076069203761946
k = 13455, real = 0.43274812406074331106, imag = 0.90151487016127884733
k = 13456, real = 0.43309381885315179073, imag = 0.90134884704602213912
k = 13457, real = 0.43343944995107414053, imag = 0.90118269137068440777
k = 13458, real = 0.43378501730367807765, imag = 0.90101640315970255024
k = 13459, real = 0.43413052086014308761, imag = 0.90084998243753156011
k = 13460, real = 0.43447596056965570588, imag = 0.90068342922864685907
k = 13461, real = 0.43482133638141173826, imag = 0.90051674355754385282
k = 13462, real = 0.43516664824461892547, imag = 0.90034992544873582165
k = 13463, real = 0.43551189610849194711, imag = 0.90018297492675680704
k = 13464, real = 0.43585707992225564134, imag = 0.90001589201616016833
k = 13465, real = 0.43620219963514356154, imag = 0.89984867674151880479
k = 13466, real = 0.43654725519640102949, imag = 0.89968132912742404539
k = 13467, real = 0.43689224655528041685, imag = 0.89951384919848786925
k = 13468, real = 0.43723717366104358772, imag = 0.89934623697934179543
k = 13469, real = 0.43758203646296411904, imag = 0.89917849249463543959
k = 13470, real = 0.43792683491032285970, imag = 0.89901061576903906758
k = 13471, real = 0.43827156895241065060, imag = 0.89884260682724226310
k = 13472, real = 0.43861623853852726995, imag = 0.89867446569395403877
k = 13473, real = 0.43896084361798420881, imag = 0.89850619239390194792
k = 13474, real = 0.43930538414010006365, imag = 0.89833778695183419405
k = 13475, real = 0.43964986005420297888, imag = 0.89816924939251829851
k = 13476, real = 0.43999427130963303378, imag = 0.89800057974073999034
k = 13477, real = 0.44033861785573724656, imag = 0.89783177802130564871
k = 13478, real = 0.44068289964187234986, imag = 0.89766284425904108168
k = 13479, real = 0.44102711661740690019, imag = 0.89749377847879041603
k = 13480, real = 0.44137126873171661501, imag = 0.89732458070541831763
k = 13481, real = 0.44171535593418748133, imag = 0.89715525096380843717
k = 13482, real = 0.44205937817421436797, imag = 0.89698578927886418732
k = 13483, real = 0.44240333540120391209, imag = 0.89681619567550729943
k = 13484, real = 0.44274722756457007833, imag = 0.89664647017868015499
k = 13485, real = 0.44309105461373637924, imag = 0.89647661281334434236
k = 13486, real = 0.44343481649813820678, imag = 0.89630662360447976855
k = 13487, real = 0.44377851316721822483, imag = 0.89613650257708676872
k = 13488, real = 0.44412214457042942239, imag = 0.89596624975618499587
k = 13489, real = 0.44446571065723367022, imag = 0.89579586516681364294
k = 13490, real = 0.44480921137710477398, imag = 0.89562534883403011055
k = 13491, real = 0.44515264667952375577, imag = 0.89545470078291233840
k = 13492, real = 0.44549601651398129665, imag = 0.89528392103855769513
k = 13493, real = 0.44583932082998012358, imag = 0.89511300962608186804
k = 13494, real = 0.44618255957703006898, imag = 0.89494196657062075051
k = 13495, real = 0.44652573270465079069, imag = 0.89477079189732988684
k = 13496, real = 0.44686884016237388151, imag = 0.89459948563138280697
k = 13497, real = 0.44721188189973826166, imag = 0.89442804779797380199
k = 13498, real = 0.44755485786629317646, imag = 0.89425647842231603679
k = 13499, real = 0.44789776801159691955, imag = 0.89408477752964210516
k = 13500, real = 0.44824061228521977496, imag = 0.89391294514520336367
k = 13501, real = 0.44858339063673929870, imag = 0.89374098129427104187
k = 13502, real = 0.44892610301574281673, imag = 0.89356888600213624230
k = 13503, real = 0.44926874937182970093, imag = 0.89339665929410783107
k = 13504, real = 0.44961132965460659516, imag = 0.89322430119551532446
k = 13505, real = 0.44995384381368996873, imag = 0.89305181173170766762
k = 13506, real = 0.45029629179870833688, imag = 0.89287919092805190235
k = 13507, real = 0.45063867355929754233, imag = 0.89270643880993538755
k = 13508, real = 0.45098098904510403040, imag = 0.89253355540276457791
k = 13509, real = 0.45132323820578312823, imag = 0.89236054073196557912
k = 13510, real = 0.45166542099100231988, imag = 0.89218739482298259347
k = 13511, real = 0.45200753735043652792, imag = 0.89201411770128036238
k = 13512, real = 0.45234958723377038936, imag = 0.89184070939234294517
k = 13513, real = 0.45269157059070064264, imag = 0.89166716992167249778
k = 13514, real = 0.45303348737093157572, imag = 0.89149349931479138220
k = 13515, real = 0.45337533752417791266, imag = 0.89131969759724138935
k = 13516, real = 0.45371712100016348135, imag = 0.89114576479458340597
k = 13517, real = 0.45405883774862432212, imag = 0.89097170093239685951
k = 13518, real = 0.45440048771930374727, imag = 0.89079750603628149452
k = 13519, real = 0.45474207086195500560, imag = 0.89062318013185615140
k = 13520, real = 0.45508358712634361387, imag = 0.89044872324475798919
k = 13521, real = 0.45542503646224241631, imag = 0.89027413540064459507
k = 13522, real = 0.45576641881943413814, imag = 0.89009941662519254102
k = 13523, real = 0.45610773414771382805, imag = 0.88992456694409693974
k = 13524, real = 0.45644898239688386221, imag = 0.88974958638307288794
k = 13525, real = 0.45679016351675738594, imag = 0.88957447496785457819
k = 13526, real = 0.45713127745715659289, imag = 0.88939923272419574296
k = 13527, real = 0.45747232416791588916, imag = 0.88922385967786832239
k = 13528, real = 0.45781330359887728587, imag = 0.88904835585466457371
k = 13529, real = 0.45815421569989261963, imag = 0.88887272128039584995
k = 13530, real = 0.45849506042082599500, imag = 0.88869695598089182287
k = 13531, real = 0.45883583771154912156, imag = 0.88852105998200225923
k = 13532, real = 0.45917654752194436707, imag = 0.88834503330959624368
k = 13533, real = 0.45951718980190314756, imag = 0.88816887598956184569
k = 13534, real = 0.45985776450132942461, imag = 0.88799258804780567544
k = 13535, real = 0.46019827157013443175, imag = 0.88781616951025443818
k = 13536, real = 0.46053871095823956106, imag = 0.88763962040285415700
k = 13537, real = 0.46087908261557847256, imag = 0.88746294075156895165
k = 13538, real = 0.46121938649209243133, imag = 0.88728613058238314792
k = 13539, real = 0.46155962253773252790, imag = 0.88710918992130038951
k = 13540, real = 0.46189979070246245385, imag = 0.88693211879434230571
k = 13541, real = 0.46223989093625328373, imag = 0.88675491722755095392
k = 13542, real = 0.46257992318908697227, imag = 0.88657758524698693225
k = 13543, real = 0.46291988741095474458, imag = 0.88640012287873071184
k = 13544, real = 0.46325978355186003821, imag = 0.88622253014888074940
k = 13545, real = 0.46359961156181406228, imag = 0.88604480708355548568
k = 13546, real = 0.46393937139083807342, imag = 0.88586695370889301238
k = 13547, real = 0.46427906298896554071, imag = 0.88568897005104907372
k = 13548, real = 0.46461868630623781584, imag = 0.88551085613619995307
k = 13549, real = 0.46495824129270613145, imag = 0.88533261199054091861
k = 13550, real = 0.46529772789843426573, imag = 0.88515423764028533515
k = 13551, real = 0.46563714607349354635, imag = 0.88497573311166677357
k = 13552, real = 0.46597649576796629223, imag = 0.88479709843093767851
k = 13553, real = 0.46631577693194403711, imag = 0.88461833362437014561
k = 13554, real = 0.46665498951553074924, imag = 0.88443943871825381198
k = 13555, real = 0.46699413346883811293, imag = 0.88426041373889907593
k = 13556, real = 0.46733320874198791550, imag = 0.88408125871263532058
k = 13557, real = 0.46767221528511448980, imag = 0.88390197366580958160
k = 13558, real = 0.46801115304835977371, imag = 0.88372255862478965582
k = 13559, real = 0.46835002198187675182, imag = 0.88354301361596176978
k = 13560, real = 0.46868882203582756807, imag = 0.88336333866573180096
k = 13561, real = 0.46902755316038702293, imag = 0.88318353380052339041
k = 13562, real = 0.46936621530573763295, imag = 0.88300359904678071832
k = 13563, real = 0.46970480842207201766, imag = 0.88282353443096694967
k = 13564, real = 0.47004333245959539767, imag = 0.88264333997956290201
k = 13565, real = 0.47038178736852070960, imag = 0.88246301571907015404
k = 13566, real = 0.47072017309907110416, imag = 0.88228256167600893622
k = 13567, real = 0.47105848960148222204, imag = 0.88210197787691768667
k = 13568, real = 0.47139673682599758653, imag = 0.88192126434835504956
k = 13569, real = 0.47173491472287160109, imag = 0.88174042111689820977
k = 13570, real = 0.47207302324236827262, imag = 0.88155944820914400317
k = 13571, real = 0.47241106233476393150, imag = 0.88137834565170691814
k = 13572, real = 0.47274903195034284620, imag = 0.88119711347122198219
k = 13573, real = 0.47308693203939961025, imag = 0.88101575169434309664
k = 13574, real = 0.47342476255224130721, imag = 0.88083426034774214841
k = 13575, real = 0.47376252343918284771, imag = 0.88065263945811100843
k = 13576, real = 0.47410021465055018908, imag = 0.88047088905216064347
k = 13577, real = 0.47443783613667894761, imag = 0.88028900915662111615
k = 13578, real = 0.47477538784791700754, imag = 0.88010699979824047468
k = 13579, real = 0.47511286973462041328, imag = 0.87992486100378686231
k = 13580, real = 0.47545028174715542324, imag = 0.87974259280004762918
k = 13581, real = 0.47578762383590089691, imag = 0.87956019521382799997
k = 13582, real = 0.47612489595124363184, imag = 0.87937766827195318342
k = 13583, real = 0.47646209804358069517, imag = 0.87919501200126770613
k = 13584, real = 0.47679923006332181057, imag = 0.87901222642863363621
k = 13585, real = 0.47713629196088475082, imag = 0.87882931158093335888
k = 13586, real = 0.47747328368669822440, imag = 0.87864626748506802212
k = 13587, real = 0.47781020519120059875, imag = 0.87846309416795809177
k = 13588, real = 0.47814705642484289783, imag = 0.87827979165654157523
k = 13589, real = 0.47848383733808408369, imag = 0.87809635997777713001
k = 13590, real = 0.47882054788139344348, imag = 0.87791279915864206540
k = 13591, real = 0.47915718800525308740, imag = 0.87772910922613167628
k = 13592, real = 0.47949375766015300826, imag = 0.87754529020726124156
k = 13593, real = 0.47983025679659363494, imag = 0.87736134212906546903
k = 13594, real = 0.48016668536508805287, imag = 0.87717726501859616395
k = 13595, real = 0.48050304331615745213, imag = 0.87699305890292589272
k = 13596, real = 0.48083933060033406948, imag = 0.87680872380914565145
k = 13597, real = 0.48117554716815996718, imag = 0.87662425976436553210
k = 13598, real = 0.48151169297018969750, imag = 0.87643966679571372325
k = 13599, real = 0.48184776795698608387, imag = 0.87625494493033850851
k = 13600, real = 0.48218377207912221927, imag = 0.87607009419540693429
k = 13601, real = 0.48251970528718407527, imag = 0.87588511461810392156
k = 13602, real = 0.48285556753176561706, imag = 0.87570000622563459736
k = 13603, real = 0.48319135876347207859, imag = 0.87551476904522262945
k = 13604, real = 0.48352707893291835273, imag = 0.87532940310411100349
k = 13605, real = 0.48386272799073209994, imag = 0.87514390842956035765
k = 13606, real = 0.48419830588754914080, imag = 0.87495828504885153620
k = 13607, real = 0.48453381257401567650, imag = 0.87477253298928436820
k = 13608, real = 0.48486924800079089781, imag = 0.87458665227817622423
k = 13609, real = 0.48520461211854187811, imag = 0.87440064294286479196
k = 13610, real = 0.48553990487794640440, imag = 0.87421450501070663286
k = 13611, real = 0.48587512622969497578, imag = 0.87402823850907584990
k = 13612, real = 0.48621027612448630695, imag = 0.87384184346536686316
k = 13613, real = 0.48654535451303043692, imag = 0.87365531990699263343
k = 13614, real = 0.48688036134604695260, imag = 0.87346866786138510630
k = 13615, real = 0.48721529657426859705, imag = 0.87328188735599432402
k = 13616, real = 0.48755016014843599592, imag = 0.87309497841829009079
k = 13617, real = 0.48788495201930059952, imag = 0.87290794107576130667
k = 13618, real = 0.48821967213762651472, imag = 0.87272077535591441322
k = 13619, real = 0.48855432045418617504, imag = 0.87253348128627605806
k = 13620, real = 0.48888889691976339380, imag = 0.87234605889439142956
k = 13621, real = 0.48922340148515164326, imag = 0.87215850820782470088
k = 13622, real = 0.48955783410115732979, imag = 0.87197082925415780874
k = 13623, real = 0.48989219471859529742, imag = 0.87178302206099300697
k = 13624, real = 0.49022648328829071529, imag = 0.87159508665595131216
k = 13625, real = 0.49056069976108185315, imag = 0.87140702306667106036
k = 13626, real = 0.49089484408781514091, imag = 0.87121883132081101575
k = 13627, real = 0.49122891621934772211, imag = 0.87103051144604859424
k = 13628, real = 0.49156291610654967439, imag = 0.87084206347007908633
k = 13629, real = 0.49189684370029923555, imag = 0.87065348742061754450
k = 13630, real = 0.49223069895148624520, imag = 0.87046478332539756195
k = 13631, real = 0.49256448181101025741, imag = 0.87027595121217204976
k = 13632, real = 0.49289819222978387137, imag = 0.87008699110871146054
k = 13633, real = 0.49323183015872801294, imag = 0.86989790304280634192
k = 13634, real = 0.49356539554877432163, imag = 0.86970868704226589330
k = 13635, real = 0.49389888835086720453, imag = 0.86951934313491707762
k = 13636, real = 0.49423230851595972846, imag = 0.86932987134860673084
k = 13637, real = 0.49456565599501539632, imag = 0.86914027171120089577
k = 13638, real = 0.49489893073901086717, imag = 0.86895054425058260161
k = 13639, real = 0.49523213269893112676, imag = 0.86876068899465530571
k = 13640, real = 0.49556526182577265160, imag = 0.86857070597134078405
k = 13641, real = 0.49589831807054185475, imag = 0.86838059520858001950
k = 13642, real = 0.49623130138425808333, imag = 0.86819035673433142541
k = 13643, real = 0.49656421171794928870, imag = 0.86799999057657351020
k = 13644, real = 0.49689704902265402486, imag = 0.86780949676330354503
k = 13645, real = 0.49722981324942394643, imag = 0.86761887532253645361
k = 13646, real = 0.49756250434931909021, imag = 0.86742812628230692162
k = 13647, real = 0.49789512227341109485, imag = 0.86723724967066828651
k = 13648, real = 0.49822766697278147996, imag = 0.86704624551569287050
k = 13649, real = 0.49856013839852497682, imag = 0.86685511384547053737
k = 13650, real = 0.49889253650174469890, imag = 0.86666385468811113491
k = 13651, real = 0.49922486123355458432, imag = 0.86647246807174327365
k = 13652, real = 0.49955711254508167185, imag = 0.86628095402451310569
k = 13653, real = 0.49988929038746138245, imag = 0.86608931257458676711
k = 13654, real = 0.50022139471184012827, imag = 0.86589754375014915677
k = 13655, real = 0.50055342546937720005, imag = 0.86570564757940249301
k = 13656, real = 0.50088538261124071482, imag = 0.86551362409056908920
k = 13657, real = 0.50121726608861005836, imag = 0.86532147331188968842
k = 13658, real = 0.50154907585267494152, imag = 0.86512919527162401856
k = 13659, real = 0.50188081185463817580, imag = 0.86493678999804912699
k = 13660, real = 0.50221247404571078832, imag = 0.86474425751946237817
k = 13661, real = 0.50254406237711524152, imag = 0.86455159786417956624
k = 13662, real = 0.50287557680008665439, imag = 0.86435881106053413792
k = 13663, real = 0.50320701726586902769, imag = 0.86416589713687930185
k = 13664, real = 0.50353838372571779747, imag = 0.86397285612158658541
k = 13665, real = 0.50386967613089861384, imag = 0.86377968804304683381
k = 13666, real = 0.50420089443269033858, imag = 0.86358639292966810075
k = 13667, real = 0.50453203858238038215, imag = 0.86339297080987831290
k = 13668, real = 0.50486310853126714626, imag = 0.86319942171212438176
k = 13669, real = 0.50519410423066202220, imag = 0.86300574566487042727
k = 13670, real = 0.50552502563188539408, imag = 0.86281194269660033136
k = 13671, real = 0.50585587268626830415, imag = 0.86261801283581707178
k = 13672, real = 0.50618664534515500630, imag = 0.86242395611104072373
k = 13673, real = 0.50651734355989852521, imag = 0.86222977255081123538
k = 13674, real = 0.50684796728186343184, imag = 0.86203546218368709564
k = 13675, real = 0.50717851646242484431, imag = 0.86184102503824555619
k = 13676, real = 0.50750899105297064828, imag = 0.86164646114308141023
k = 13677, real = 0.50783939100489783325, imag = 0.86145177052680932395
k = 13678, real = 0.50816971626961415787, imag = 0.86125695321806250426
k = 13679, real = 0.50849996679854059245, imag = 0.86106200924549158859
k = 13680, real = 0.50883014254310698909, imag = 0.86086693863776730939
k = 13681, real = 0.50916024345475408008, imag = 0.86067174142357871780
k = 13682, real = 0.50949026948493592037, imag = 0.86047641763163229545
k = 13683, real = 0.50982022058511533569, imag = 0.86028096729065461901
k = 13684, real = 0.51015009670676692011, imag = 0.86008539042939013974
k = 13685, real = 0.51047989780137537075, imag = 0.85988968707660251578
k = 13686, real = 0.51080962382043892944, imag = 0.85969385726107272472
k = 13687, real = 0.51113927471546438674, imag = 0.85949790101160161715
k = 13688, real = 0.51146885043796985748, imag = 0.85930181835700869541
k = 13689, real = 0.51179835093948666813, imag = 0.85910560932613055929
k = 13690, real = 0.51212777617155469390, imag = 0.85890927394782390358
k = 13691, real = 0.51245712608572591140, imag = 0.85871281225096340872
k = 13692, real = 0.51278640063356262235, imag = 0.85851622426444296199
k = 13693, real = 0.51311559976664034011, imag = 0.85831951001717354810
k = 13694, real = 0.51344472343654357083, imag = 0.85812266953808613579
k = 13695, real = 0.51377377159486758984, imag = 0.85792570285613012349
k = 13696, real = 0.51410274419322155026, imag = 0.85772861000027222911
k = 13697, real = 0.51443164118322293188, imag = 0.85753139099949915458
k = 13698, real = 0.51476046251650064978, imag = 0.85733404588281592051
k = 13699, real = 0.51508920814469694172, imag = 0.85713657467924508904
k = 13700, real = 0.51541787801946292724, imag = 0.85693897741782876221
k = 13701, real = 0.51574647209246160529, imag = 0.85674125412762736076
k = 13702, real = 0.51607499031536629985, imag = 0.85654340483772017922
k = 13703, real = 0.51640343263986376865, imag = 0.85634542957720372058
k = 13704, real = 0.51673179901764987321, imag = 0.85614732837519447184
k = 13705, real = 0.51706008940043146627, imag = 0.85594910126082723867
k = 13706, real = 0.51738830373992883427, imag = 0.85575074826325403521
k = 13707, real = 0.51771644198787103441, imag = 0.85555226941164697063
k = 13708, real = 0.51804450409599955840, imag = 0.85535366473519591768
k = 13709, real = 0.51837249001606577892, imag = 0.85515493426310984493
k = 13710, real = 0.51870039969983494643, imag = 0.85495607802461492941
k = 13711, real = 0.51902823309908097116, imag = 0.85475709604895711013
k = 13712, real = 0.51935599016558919860, imag = 0.85455798836540075580
k = 13713, real = 0.51968367085115829695, imag = 0.85435875500322755460
k = 13714, real = 0.52001127510759603823, imag = 0.85415939599173873464
k = 13715, real = 0.52033880288672140768, imag = 0.85395991136025450885
k = 13716, real = 0.52066625414036682429, imag = 0.85376030113811152145
k = 13717, real = 0.52099362882037381084, imag = 0.85356056535466684476
k = 13718, real = 0.52132092687859576952, imag = 0.85336070403929531469
k = 13719, real = 0.52164814826689676064, imag = 0.85316071722139064093
k = 13720, real = 0.52197529293715416721, imag = 0.85296060493036374162
k = 13721, real = 0.52230236084125469809, imag = 0.85276036719564529687
